tweet_id,customer_message,brand_reply,timestamp,intent,should_escalate,escalation_reason,ideal_reply_notes,pred_trivial,pred_keyword,pred_llm,generated_reply,pred_should_escalate,pred_escalation_reason
2966509,"And for the 5th time in a row, I've called your customer service department and been told the packages will arrive tomorrow. Is the 5th time a charm?","Thank you for the update. I'd like to have a member of our team take a closer look into this. If you have a moment, please provide the requested information here: ^LR",Wed Nov 29 23:22:41 +0000 2017,delivery_issue,yes,says this is the 5th time being told it'll arrive tomorrow,"needs real follow up, repeated broken promises",delivery_issue,product_inquiry,delivery_issue,"Im so sorry for the repeated delays and frustration. Id like to have a member of our team take a closer look into this. If you have a moment, please provide the requested information here: ^LR",yes,"The customer has experienced repeated missed delivery windows and multiple failed support interactions, meeting the escalation criteria for persistent service failures."
2962658,Amazon logistics,Pourriez-vous nous indiquer le numéro de suivi afin qu'on puisse remonter cet incident je vous prie ? ^KE,Wed Nov 29 21:20:19 +0000 2017,other,no,,"just two words, not enough to know the issue",delivery_issue,general_complaint,delivery_issue,Could you please provide your tracking number so we can look into this for you? ^KE,no,"The message is a vague keyword without specific details indicating financial loss, extreme anger, or complex account issues, so it can be handled by a bot to gather more information."
52909,"that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)",If the address is outdated the parcel will usually be returned to us by the carrier. See more here ^TG,Wed Nov 01 18:28:04 +0000 2017,delivery_issue,no,,confirm and correct the address on file,delivery_issue,delivery_issue,delivery_issue,If the address is outdated the parcel will usually be returned to us by the carrier. See more here ^TG,no,"The message is a casual, humorous observation about a delivery error rather than an angry complaint or a request for financial compensation, fitting the criteria for routine feedback."
1721602,"you having a laugh? Three time sensitive orders, one arrived too late the others been waiting for a week!","Sorry for the delay, Charlie! Are they sold by Amazon or one of our sellers? Let's check here: ^JZ",Tue Oct 17 18:29:37 +0000 2017,delivery_issue,yes,"three time sensitive orders delayed, one over a week late",needs urgent look given time-sensitive commitments,delivery_issue,delivery_issue,delivery_issue,"Sorry for the delay, Charlie! Are they sold by Amazon or one of our sellers? Let's check here: ^JZ",yes,"The customer reports multiple missed delivery windows for time-sensitive orders, indicating repeated failure and high frustration."
2147987,what happen 2 two day free delivery? I ordered and now it says Monday delivery. What the heck? #AmazonPrime #delivery,I'm sorry for the wait! Two-Day Shipping refers to transit speed in business days once an item's shipped. (1/2),Wed Nov 08 23:53:38 +0000 2017,delivery_issue,no,,explain two day shipping means transit time after it ships,delivery_issue,delivery_issue,delivery_issue,"I'm sorry for the confusion! Two-Day Shipping refers to the transit time after the item ships, not including the time it takes to pack and prepare your order. Once shipped, it will arrive within two business days. ^GR",no,"The customer is inquiring about a delivery delay and expressing frustration, but the message does not indicate extreme anger, threats, financial disputes, or repeated support failures that meet the escalation criteria."
1179711,"O rastreamento da diz que o produto tá em João Pessoa, mas mandou e-mail dizendo que já fez a 1ª tentativa de entrega em CG.","Oi Marcelo! Sentimos muito o acontecido, poderia confirmar se o seu pedido é vendido pela Amazon ou um vendedor externo? ^HC",Tue Oct 24 21:46:43 +0000 2017,delivery_issue,no,,check tracking discrepancy between locations,delivery_issue,general_complaint,delivery_issue,"Oi! Sentimos muito pelo ocorrido. Para melhor te ajudar, poderia confirmar se o seu pedido  vendido pela Amazon ou por um vendedor externo? ^HC",no,"The customer is reporting a discrepancy between tracking status and delivery notification, which is a standard delivery inquiry that can be investigated and resolved by an automated system without requiring human escalation."
1134998,"Ok. My current store is the US, not .br, will there be any problems contacting the com.br?",(2/2)here: ^MB,Fri Nov 03 18:26:57 +0000 2017,product_inquiry,no,,explain how switching country stores works,delivery_issue,product_inquiry,other,"It should work, can you see a little box at the top of the page saying you can go to .com, .co.uk if you want? ^AS",no,"This is a general policy inquiry regarding cross-border support contact, which does not meet the criteria for escalation."
983315,アカウントが乗っ取られた電話も繋がらないし利用停止に出来ません。,(2/2)サインインができない場合は、0120-999-373（フリーダイヤルを使えない場合：011-330-3000)へ直接おかけください。よろしくお願いいたします。ET,Sat Oct 14 09:32:03 +0000 2017,account_access,yes,"account hijacked, can't reach phone support to stop it","urgent security issue, needs human account team right away",delivery_issue,general_complaint,account_access,"(1/2)
(2/2)0120-999-373011-330-3000)ET",yes,"The customer reports a security breach (account takeover) and inability to access support, which falls under complex account issues requiring human intervention."
89250,La date d’aujourd’hui et cest en « transit »,Quel est le transporteur de votre colis s'il vous plaît ? ^MA,Thu Nov 30 14:39:36 +0000 2017,delivery_issue,no,,give current transit status,delivery_issue,general_complaint,delivery_issue,Quel est le transporteur de votre colis s'il vous plat ? ^MA,no,"The message is a standard inquiry about the current tracking status without indicating extreme anger, financial loss, or repeated failures."
1511972,Many thanks 🙏,You're welcome! We'll be here if there is anything else you need. ^MB,Fri Nov 03 18:05:55 +0000 2017,other,no,,just a thank you,delivery_issue,general_complaint,other,You're welcome! We'll be here if there is anything else you need. ^MB,no,The message is a simple expression of gratitude and falls under routine feedback.
713301,how do I specify that my delivery person needs to have key access to the apartment building when I order?,This depends on the carrier. You may reach out to the carrier with further instructions once you receive tracking info. ^CL,Tue Oct 10 22:41:54 +0000 2017,product_inquiry,no,,explain how to add delivery instructions at checkout,delivery_issue,delivery_issue,delivery_issue,This depends on the carrier. You may reach out to the carrier with further instructions once you receive tracking info. ^CL,no,"This is a standard inquiry about delivery instructions and does not involve financial disputes, security breaches, or extreme distress."
272438,amazonさんの配送の早さにはいつも助かっています。ありがとうございます。これからも利用させていただきます！,喜んでいただけて何よりです！😊✨ 今後とも、Amazonをよろしくお願いいたします🙏 YM,Fri Oct 06 04:16:02 +0000 2017,other,no,,thank you note about fast delivery,delivery_issue,general_complaint,other, Amazon,no,"The message is a positive compliment regarding delivery speed and expresses continued loyalty, which falls under routine feedback."
1744994,"PUTRID CustSupp! My acct hacked on 30Oct, have been infrming u, NO ACTION FROM UR SIDE... PATHETIC guys!",That doesn't happen usually. We’d like to look into the issue and help you out. 1/2 ^RI,Tue Nov 07 14:23:33 +0000 2017,account_access,yes,"account hacked, reported days ago with zero action, very angry",urgent unresolved account security issue,delivery_issue,general_complaint,account_access,Were sorry to hear about the trouble with your account. Wed like to look into this for you. Please DM us your account email so we can assist. ^RI,yes,The customer reports a security breach (hacked account) and expresses extreme anger regarding previous support failures.
2946878,My overnight express pkg nvr came. Called logistics to complain and mgr hung up on me!😤def not the holiday spirit,"We'd like for you to have a better experience with us! Could you confirm with us the delivery date we provided in your order confirmation e-mail: We'd like to help, Chase! ^KJ",Wed Nov 29 15:56:06 +0000 2017,delivery_issue,yes,"overnight package never came, and a manager hung up on them","staff conduct issue plus unresolved delivery, needs human review",delivery_issue,general_complaint,delivery_issue,We're so sorry for the frustration and the poor experience on the phone. We'd like to help get this resolved for you. Could you please DM us your order number so we can look into the delivery status? ^KJ,yes,"The customer reports a missed delivery window and a negative experience with previous support, meeting the criteria for repeated failure or missed delivery."
1806484,No but I did get a lot of push back before they finally transferred me to someone who could give me the refund. Seemed pretty cut and dry to me.,I'm glad to hear that we were able to find a resolution for you. We'd love to hear your feedback through the e-mailed survey that was sent after speaking to us previously. ^NS,Wed Nov 15 00:29:33 +0000 2017,refund_return,no,,"already resolved, no action needed besides noting feedback",delivery_issue,refund_return,refund_return,I'm glad to hear that we were able to find a resolution for you. We'd love to hear your feedback through the e-mailed survey that was sent after speaking to us previously. ^NS,no,"The customer is providing feedback on a resolved refund issue and is not reporting an active dispute, financial loss, or unresolved problem."
2353724,Et hop à peine une semaine chez Amazon Prime déjà un retard de livraison,"Bonsoir, désolée pour cela, que dit le suivi de votre colis je vous prie et par quel transporteur? ^KE",Mon Nov 13 18:40:16 +0000 2017,delivery_issue,no,,apologize for the early delay just after signing up,delivery_issue,general_complaint,delivery_issue,"Bonsoir, dsole pour ce dsagrment. Pourriez-vous nous transmettre le numro de commande en message priv afin que nous puissions vrifier le suivi ? ^KE",no,"The message expresses mild frustration about a single delivery delay but does not indicate extreme anger, financial loss, or repeated failures requiring human intervention."
2754621,"9:14pm now and no book, please advise? Thanks",We'd like to look into available options with you directly. Please reach us by phone or chat here: ^NC,Mon Nov 20 21:14:20 +0000 2017,delivery_issue,no,,"give status update, apologize for the late hour",delivery_issue,product_inquiry,delivery_issue,We'd like to look into available options with you directly. Please reach us by phone or chat here: ^NC,no,"The message is a standard inquiry regarding a delayed delivery without signs of extreme anger, financial dispute, or repeated support failures."
2477478,yay it's finally here!! thanks,"Hi Ashley, glad to hear your order has arrived. Thanks for letting us know :) ^BZ",Wed Nov 15 14:12:54 +0000 2017,other,no,,"happy resolution, nothing more to do",delivery_issue,general_complaint,other,"Hi there, so glad to hear your order has arrived! Thanks for letting us know :) ^BZ",no,"The message is a positive confirmation of delivery and praise, which falls under routine feedback."
1339572,- vers cette page d'infos que j'ai déjà lu j'aimerai juste une liste de produits que vous vendez. -,"Bonjour, Des milliers d'articles vendus et expédiés par Amazon sont proposés sur le site. ^MD",Fri Oct 27 15:20:19 +0000 2017,product_inquiry,no,,point to a page listing products instead of general info page,delivery_issue,general_complaint,product_inquiry,"Bonjour, Des milliers d'articles vendus et expdis par Amazon sont proposs sur le site. ^MD",no,"The customer is making a standard product inquiry by requesting a list of items, which falls under general policy or product questions suitable for automated handling."
982969,"Hi, I need to enquire about an order that wasn't delivered. I'm unable to get thru to your cust service. Pls tell me what to do?","Sreeparna, you can track your order here: do let us know if you have any further concerns. ^MS",Sun Oct 22 14:24:38 +0000 2017,delivery_issue,yes,couldn't reach customer service by phone about a missing order,give a working way to reach support since phone failed,delivery_issue,delivery_issue,delivery_issue,So sorry to hear that. Please share your order details here: [Link] so we can look into this for you. Please don't provide sensitive account info in the public thread. ^MS,no,"The customer is inquiring about a standard undelivered order without indicating extreme anger, financial dispute, or repeated support failures."
386495,"I ordered a pair of pillow covers on 7th Oct, the order was eligible for prime, yet it's being delivered 6 days after.","I get your concern. Estimated delivery date is calculated based on various factors like availability of the product, ^VN(1/2)",Mon Oct 09 15:10:59 +0000 2017,delivery_issue,no,,apologize for late prime-eligible delivery,delivery_issue,delivery_issue,delivery_issue,"I get your concern. Estimated delivery date is calculated based on various factors like availability of the product, ^VN(1/2)",no,"The customer is reporting a standard Prime delivery delay without signs of extreme anger, financial dispute, or repeated support failures."
627661,Yo has in blu-ray for 9 bucks today. #thankful,It's true! Something to be thankful for.^TI,Wed Nov 22 15:15:48 +0000 2017,other,no,,"sharing a deal, not a complaint",delivery_issue,general_complaint,other,It's true! Something to be thankful for.^TI,no,"The message is a positive feedback or praise regarding a purchase, which falls under routine feedback criteria."
1511982,Done via email.,Thanks for the heads up. Our support team will check this and get back to you shortly. ^SS,Fri Nov 03 18:14:54 +0000 2017,other,no,,"confirms they already emailed, no new issue",delivery_issue,general_complaint,other,Thanks for the update. Our team will review your email and get back to you shortly. ^SS,no,"The message is a brief status update indicating an action was completed via email, which does not meet the criteria for escalation."
1748909,vous allez sortir la fire HD 10 en France ? Une date ?,"Bonjour, je suis désolée, mais nous n'avons pas l'information, veuillez vérifier sur le site ultérieurement.",Tue Nov 07 16:10:58 +0000 2017,product_inquiry,no,,give release date info for Fire HD 10 in France if available,delivery_issue,product_inquiry,product_inquiry,"Bonjour, je suis dsole, mais nous n'avons pas l'information, veuillez vrifier sur le site ultrieurement.",no,"This is a standard product availability inquiry regarding a specific device and region, which falls under general product questions."
851603,How to contact ur customer care.? I tried many times bt call disconnects says no item found,You can follow this link : to reach out to your support team. ^CB,Fri Oct 20 14:52:32 +0000 2017,account_access,yes,"tried many times to reach support, keeps getting disconnected","needs a working contact method, repeated failed attempts",delivery_issue,product_inquiry,general_complaint,Were sorry for the trouble. You can reach our support team directly via this link: [Link]. Please let us know if you need further assistance. ^CB,no,"The customer is inquiring about contact methods and reporting a technical issue with the tracking system, which does not meet the criteria for financial disputes, severe anger, or complex account security issues."
1136267,Almost 70% products aren't eligible for 1 day delivery and prime video hasn't all top movies.,"The eligibility of the products, being shipped by one day shipping method, depends on your Pin code. [1/2] ^SK",Sun Oct 15 14:38:52 +0000 2017,general_complaint,no,,clarify delivery and video content limitations,delivery_issue,delivery_issue,general_complaint,"The eligibility of the products, being shipped by one day shipping method, depends on your Pin code. [1/2] ^SK",no,"The message is a general complaint about service limitations and content availability, which does not meet the criteria for financial disputes, security issues, or extreme anger requiring human escalation."
1042211,"I have the rights to know, I'm the one who has suffered. Don't try to deceive me.","I get your concern. However, we won't be able to share the actions taken. Appreciate your understanding. ^VN",Mon Oct 23 14:30:28 +0000 2017,general_complaint,yes,"accuses company of deceiving them, distrustful tone","needs honest human explanation, not scripted reply",delivery_issue,general_complaint,general_complaint,"I get your concern. However, we won't be able to share the actions taken. Appreciate your understanding. ^VN",yes,"The customer is expressing extreme anger and accusation of deception, indicating a high-risk situation that requires human intervention."
922655,If I could find a number and wasn’t taken around in circles again and again by your site I’d absolutely love to speak to an agent. 😍😍,"Please visit: answer questions 1 and 2, and then you'll have the option to request a call under 3. ^LB",Sat Oct 21 13:26:23 +0000 2017,account_access,yes,stuck going in circles trying to reach a live agent,needs a direct way to reach a human,delivery_issue,general_complaint,general_complaint,"Please visit: answer questions 1 and 2, and then you'll have the option to request a call under 3. ^LB",no,"The customer is expressing frustration with the self-service interface but is not reporting a specific financial dispute, security breach, or repeated service failure that meets the strict escalation criteria."
503442,"Crappy delivery experience today. Took a half day off of work for my scheduled, enhanced delivery and it still hasn't arrived and no one can tell me when it will. Can you help?","Hi there, I'm sorry to see you're having some delivery trouble! Just to clarify, have we missed the promised delivery date? What does the most up to date tracking information say here: ^DW",Fri Dec 01 20:11:59 +0000 2017,delivery_issue,yes,took time off work for a delivery window that was missed with no answer,"needs real update, customer lost personal time waiting",delivery_issue,delivery_issue,delivery_issue,"Hi there, I'm sorry to see you're having some delivery trouble! Just to clarify, have we missed the promised delivery date? What does the most up to date tracking information say here: ^DW",no,"The customer is inquiring about a delayed delivery without evidence of extreme anger, financial dispute, or repeated support failures, making it suitable for standard handling."
379948,I have reported all 4 times . But today I faced 4th such instance. Please improve your service. I am a Prime Member.,Report this in the link shared above &amp; necessary actions will be taken to make things right. 2/2 ^MJ,Mon Oct 09 07:49:31 +0000 2017,delivery_issue,yes,says this is the 4th time reporting the same issue,"apologize, look into repeated pattern",delivery_issue,general_complaint,general_complaint,Sorry to hear you're facing this again. Please share your details here so we can look into it: ^AK (1/2),yes,"The customer reports a repeated failure with four prior instances, meeting the escalation criteria for repeated support failures."
289601,"my ""new"" earphones arrived like this. Not happy but I've asked for it to be replaced, any idea on when?","Hey, Christopher! Just to clarify, can you tell us if you requested the replacement via your account or customer service? ^AJ",Fri Oct 06 15:45:14 +0000 2017,damaged_or_wrong_item,no,,confirm replacement timeline for the damaged earphones,delivery_issue,product_inquiry,damaged_or_wrong_item,"Hey! Sorry to hear your earphones arrived damaged. To help check the status of your replacement, could you please DM us your order ID? ^AJ",no,"The customer has already initiated a replacement request and is simply inquiring about the status, which is a standard tracking inquiry."
206922,"Amazon are dispatching the order, it says shipping today with no option to edit or include instructions :(","We'd like to see what options are available. When you have a moment, please reach out to us here: ^AC",Wed Oct 04 21:29:58 +0000 2017,delivery_issue,no,,"explain no edits possible once shipped, apologize for the inconvenience",delivery_issue,delivery_issue,delivery_issue,"We'd like to see what options are available. When you have a moment, please reach out to us here: ^AC",no,"The customer is expressing mild frustration about a standard shipping status and lack of editing options, which does not meet the criteria for escalation such as extreme anger, financial disputes, or repeated failures."
282810,なんかヤマトの追跡サイト見たら即日返品されとる。住所間違ってるはず無いしこれはさすがに温厚な僕でもキレるんだけど、既に電話対応の時間終わってて泣ける２ちゃんねる,このたびは、ご迷惑をおかけし申し訳ございません。 本件についてご注文いただいたお客様に後日 SM,Fri Oct 06 12:20:02 +0000 2017,delivery_issue,yes,"angry tone, package returned without explanation, couldn't reach support in time",needs investigation into why the package was returned,delivery_issue,general_complaint,delivery_issue,  SM,yes,"The customer is expressing extreme anger and frustration over an unauthorized return of their package, which constitutes a significant service failure requiring human intervention."
283544,I have already contacted yr....are u crazy or what....I got no reply from there that's y I came to twitter,We would like to help you. Please share your details with us here: We'll get in touch shortly. ^CB,Fri Oct 06 13:46:52 +0000 2017,general_complaint,yes,says they already contacted before and got no reply,"needs real follow-up, previous contact went nowhere",delivery_issue,general_complaint,general_complaint,We would like to help you. Please share your details with us here: We'll get in touch shortly. ^CB,yes,"The customer reports a previous support failure and expresses extreme frustration, meeting the criteria for repeated failure and high emotional distress."
179273,"As you can appreciate this is slightly confusing, with all orders having been cancelled and makes me think I'm trapped in a process failure",Hi - we are investigating and will be touch ^TD,Wed Oct 04 09:51:22 +0000 2017,general_complaint,no,,"clarify why orders got cancelled, reduce confusion",delivery_issue,general_complaint,general_complaint,Hi - we are investigating and will be in touch ^TD,no,"The customer expresses confusion about cancelled orders but does not exhibit extreme anger, threaten legal action, or report a high-value financial dispute, making it suitable for standard support handling."
1380684,yes I have tried the steps nothing is working,Thanks for trying for us! Please reach us for live troubleshooting with our Fire TV team here: ^DW,Mon Nov 06 23:25:59 +0000 2017,other,no,,"troubleshooting still not working, needs more specific help",delivery_issue,general_complaint,account_access,Thanks for trying! Please reach out to us here so our Account Support team can have a deeper look into this with you: ^CL,yes,"The customer reports a complex account access issue that has persisted despite previous troubleshooting attempts, indicating a need for human intervention."
404050,I spend soo much $$ buying books for my Kindle and have now realized my Prime membership gives me thousands of free reads. 😭 ILY !!!,Send an S.O.S. to your friends in case they don't hear from you for a few weeks! 😂,Mon Oct 09 20:59:04 +0000 2017,other,no,,"happy customer realizing a benefit, no issue",delivery_issue,delivery_issue,other,Send an S.O.S. to your friends in case they don't hear from you for a few weeks! ,no,"The message is a positive expression of delight and praise regarding a Prime benefit, not a complaint or issue requiring support."
